"business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","distance_km"
"ABbvdFnh-9XtwlkNDfEviQ","Brentwood Family YMCA","8207 Concord Rd","Brentwood","TN","37027",35.9951267,-86.7859348,3.5,23,1,11.4699441769955
"fz1T9kg7el9X_4lMCKR4ow","Southside Strength and Conditioning","1746 General George Patton Blvd","Brentwood","TN","37027",35.9628742,-86.8240303,5,6,1,14.4924226043052
"KzvujtYJIKJOLqQSWKee4Q","Papa John's Pizza","5728 Charlotte Pike","Nashville","TN","37209",36.1497598,-86.861104,1.5,25,1,7.0754451259085
"Onqx7L5Xltbzx3TZG4VPgg","Computer House","1620 Jefferson St","Nashville","TN","37208",36.1703368,-86.8039682,4,10,1,8.8190930389002
"cdxlyqYWguDpxAZxDxIPSA","Goin' Postal","6688 Nolensville Rd, Ste 108","Brentwood","TN","37027",36.00053,-86.691656,4,11,1,15.8535303544405
"VMTqE1OZC1G-lYuSrt15JA","Blue Moon Lagoon","525 Basswood Dr","Nashville","TN","37209",36.1595,-86.8844869,3.5,9,0,9.09864412355661
"t0oYRAK7fXCJlh9cNzzWSw","Dairy Queen Grill & Chill","7613 Highway 70 S","Bellevue","TN","37221",36.0769529598,-86.94705,2,28,1,11.0758881760403
"3nHT_sqsDHlL9TopjpNRrw","Carrabba's Italian Grill","202 Anderson Ln N","Hendersonville","TN","37075",36.3207324,-86.5972443,3.5,117,1,32.6024078188223
"gUVxFK6wqmDkWJYEEW5AWA","Music City Hot Wing Festival & Craft Brew Sampling","10 Public Sq","Nashville","TN","37243",36.167069,-86.777748,3,5,1,9.29296639506208
"4HtJ31_yfmxBlWaQDEmSUA","Natural Nails Bar","5015 Crossings Cir","Mount Juliet","TN","37122",36.1667065725,-86.5148889997,3.5,61,1,29.1107015899585
"FVLBH5AX5mBbH33STEOWbw","Jalisco Taqueria","595 Hillsboro Rd","Franklin","TN","37064",35.9322849325,-86.8781584694,4.5,66,1,18.5131338290249
"g5W4j6-NcwVeOwQyMYUi6Q","Embers Ski Lodge","2410 12th Ave S","Nashville","TN","37204",36.1259483445,-86.7891390572,3.5,233,1,4.91258259312166
"ZfkLu-t0ZV0ezAh6t5Ia4g","Relax Inn","179 W Main St","Hendersonville","TN","37075",36.3033576,-86.6172925,3.5,16,1,29.9679542151321
"-E0TZWKHz2y1Z_ZsYqWpag","Sonic Drive-In","713 South Mt Juliet Road Providence","Mount Juliet","TN","37122",36.160203873,-86.5147536519,1.5,33,1,28.9280469092497
"5lTI5Ahun9KFDSwBhTOwtA","Popeyes Louisiana Kitchen","3012 Gallatin Pike","Nashville","TN","37216",36.2041047,-86.738438,1.5,40,1,14.6335379306501
"MHHd9GbHDVWEuBSbr0-R8w","Jersey Mike's Subs","2311 Elliston Pl","Nashville","TN","37203",36.149136,-86.8059488,3,30,1,6.48698876666175
"Ho7VFipVjf5Tgof1Lfm-Cg","Steve Kravitz Physical Therapy","2000 Glen Echo Rd, Ste 209","Nashville","TN","37215",36.1087706,-86.8108148,5,5,1,2.19503037111644
"e1lc5taH6tvzPySxKVebBQ","Hancock's Premier Jewelers","328 Long Hollow Pike","Goodlettsville","TN","37072",36.3274057,-86.7000595,4.5,8,1,28.4187161661464
"dKi0DZT7RJXEQWzgLSrQkA","Vroom Vroom Balloon","805 Woodland St, Ste 301","Nashville","TN","37206",36.1748873,-86.7584202,3,9,1,10.9276626237748
"9B4O3yxz8NRVNkq3Mib2Og","Cumberland Inn","150 W Trinity Ln","Nashville","TN","37207",36.205576,-86.7726655,1,5,1,13.3975839569934
"QaO2-FipxGBX70s5LhJocw","Physicians Urgent Care","700 Old Hickory Blvd, Ste 207","Brentwood","TN","37027",36.0411346,-86.7693672,4,35,1,7.67920203053287
"8wRT3Bt0LUtXeh1-dqTs0Q","Funtime Ramen & Tea Bar","1703 Portland Ave","Nashville","TN","37212",36.1326883,-86.7963546,4,59,1,5.13427181235763
"P_5OkU8s4hknUSesl6kWhw","Starbucks","5705 Nolensville Pike, Ste B","Nashville","TN","37211",36.0480822943,-86.7136859153,3,8,1,11.2422134004054
"_vetnsfyQcbeYfxoiTIOPA","Zeppelin Nashville ","505 3rd Ave N","Nashville","TN","37201",36.1687432454,-86.781358755,3,55,1,9.31553645048157
"Uufk-WPm-Y5SyX_urLqPJw","Nashville iPhone Repair","","Nashville","TN","37211",36.0775432,-86.7315785,5,5,1,8.62895126764461
"jnciJn3zzPY1-YssQeA34Q","Papa Murphy's","2722 North Mt Juliet Road","Mount Juliet","TN","37122",36.2077691241,-86.5170828626,3.5,10,0,30.5270065883227
"TPJDYtx3macicNZzOWaA7Q","Olive Garden Italian Restaurant","1131 Bell Rd","Antioch","TN","37013",36.0454247009,-86.6646251137,2.5,119,1,15.420826960875
"Os7ntbBez1gQlvaoSnFapw","US Pest Protection","49 Industrial Park Dr","Hendersonville","TN","37075",36.3085080125,-86.6380365552,2.5,23,1,29.3083320301182
"YmOOJ6rOHdOhutSmWKX-SQ","Pocket Pets","407 Old Stone Bridge Rd","Goodlettsville","TN","37072",36.3315614,-86.7116152,1.5,6,1,28.4543042056227
"2wpyYwFEgVG2-l1xrLqeZQ","Verizon Authorized Retailer - Cellular Sales","7645 US Hwy 70 S","Nashville","TN","37221",36.074747,-86.937846,2.5,7,1,10.3055494556225
"Xa3iAS0F4lM6vfHNPba9-Q","Nissan of Cool Springs","212 Comtide Ct","Franklin","TN","37067",35.9567692617,-86.8092286772,2,76,1,15.242416716584
"yYcBaQJ1gT3FEY09fVuJQw","Camelot Window Cleaning","228 Willow Ln","Nashville","TN","37211",36.0764769,-86.706601,4.5,7,1,10.8594613755316
"_GPds78ik2ZtU-40UyAp-w","Music City Center","201 Rep John Lewis Way S","Nashville","TN","37203",36.1571968296,-86.7771097394,4,63,1,8.36403207585967
"ymLl9bWlfHpL-ooWx8ko5w","The Perch Downtown","300 James Robertson Pkwy, Ste 201","Nashville","TN","37201",36.1673433,-86.7800318,3.5,17,0,9.22714233608098
"uUikII9ahJ7jZpkGX6rdqg","Ride615 Bicycle Shop","3441 Lebanon Pike, Ste 103","Hermitage","TN","37076",36.188982,-86.6252947,4.5,8,1,20.9317988422828
"WfGXFCu0e0SVr9tZG3-TfQ","Starbucks","One Terminal Dr","Nashville","TN","37214",36.130763,-86.669121,2,43,0,14.6812632647303
"UJPWeNYm4VrkvcAAbqAv_A","Seafood Sensation","2719 Jefferson St, Ste E","Nashville","TN","37208",36.1673245321,-86.8201071024,4,200,1,8.2820379359865
"wfDwoOPDAdANyWP-VcHvhg","FLIP - Men's Luxury Consignment","1100 8th Ave S","Nashville","TN","37203",36.1432931,-86.778475,4,59,0,7.01419857559118
"V_ag_CMF-WhHQ0PFIsxkAA","Moore's Spicy Fried Chicken","115 Walton Ferry Rd","Hendersonville","TN","37075",36.30282,-86.619056,4,168,1,29.8224683932679
"8_fR0OgxcxWp4vx5j-27Mw","Claud Heating & Air","322 Wilhagan Rd","Nashville","TN","37217",36.135482,-86.7177834,2,5,1,10.7813322807271
"1J6QlHsJeXFTrL-mdjwjNQ","Starbucks","115 Callender Ct","Hendersonville","TN","37075",36.329746,-86.59677,4.5,10,0,33.4138540519726
"nzBVfABAqD0N6uRTgvKtcA","Party City","1630 Galleria Blvd","Brentwood","TN","37027",35.9691616,-86.8092441,3,14,1,13.8698167064901
"TitQg4QZ5OEWd6rsRmdYXA","Obie's Pizza","2217 Elliston Pl","Nashville","TN","37203",36.1512496,-86.8042055,4,77,0,6.75657385836502
"Qvc2oAavEPmo21hKTraJ5Q","Brian's ManCave","3975 N Mount Juliet Rd","Mount Juliet","TN","37122",36.2256357076,-86.5138186142,4,14,1,31.6674592543967
"KNCJV4t9_dGel9BuBrZ5Ng","Duct Boyz","1023 E Trinity Ln","Nashville","TN","37216",36.2042746,-86.7442634,1,8,1,14.3764123089624
"RPdXNVtevsVu-7MM6HeL-g","Chick-fil-A","470 W Sam Ridley Pkwy","Smyrna","TN","37167",35.9844575,-86.5536674,3.5,62,1,27.2970051852086
"2gOMdu4BPSCgWAn_t5AFvA","National Car Wash","423 Harding Pl","Nashville","TN","37211",36.07848,-86.728599,2,8,1,8.87201746800151
"wTPu4C7FTdJNLu88_JJqeg","Wendy's","401 S. Mt. Juliet Road","Mt.Juliet","TN","37122",36.1665137325,-86.5137694773,2,14,1,29.2013121938699
"GH1csLX8t8VXHhjQE5KpIw","Starbucks","401 S Mount Juliet Rd, Ste 600, Target","Mt. Juliet","TN","37122",36.168548,-86.508286,2.5,13,1,29.7377754838057
"8qntWvw-HxtB96wUif3CpQ","Encore Salon","493 Old Hickory Blvd","Brentwood","TN","37027",36.0397849,-86.7466428,4,15,1,9.2514179743416
"3EUOMSCmaELhEWUUMwhMFg","Brentwood Express Lube","97 Seaboard Ln","Brentwood","TN","37027",35.964593,-86.818695,3,13,0,14.3137688954301
"U_x9aC9UabioGjJb9suzgQ","KFC","401 S Main St","Ashland City","TN","37015",36.2709085171,-87.05985763,1.5,6,1,28.8993941269557
"F8Y_XCZ3QT4BW5-_EwErzg","Las Palmas Mexican Restaurant","2617 Franklin Pike","Nashville","TN","37204",36.1207911372,-86.7752800137,3,70,1,5.47521431930673
"UBxiTgtL6L4ljozlQzM3sA","Gerber Collision & Glass","3811 Charlotte Ave","Nashville","TN","37209",36.1522398,-86.8319959,3.5,8,1,6.61370976777702
"Y_sSo9g5nTcbJ8mny-ZmJA","Gossett On Church","1201 Church St","Nashville","TN","37203",36.158566,-86.789614,2,13,0,7.97654615869523
"ln9POr6Wo3CMX657tkPE3A","Hampton Inn & Suites by Hilton Nashville North Skyline","3451 Dickerson Pke","Nashville","TN","37207",36.2441635815,-86.7557518345,4.5,7,1,17.9528412270717
"PF21rnDm1-rqhiNYSnszFA","Subway","3535 Tom Austin Hwy, Ste F","Springfield","TN","37172",36.4892863152,-86.8788680648,2,10,1,44.366775516321
"GVc9TzZBO8cRh1JMCin1lw","Alchemist","3820 Charlotte Ave, Ste 110","Nashville","TN","37209",36.1527689848,-86.8325052447,5,8,1,6.67652460048731
"zTyG6c7ULDEHQCt5owcrYA","Jose Mexican Grill","2000 Mallory Ln, Ste 310","Franklin","TN","37067",35.9488513467,-86.8160850359,3,30,0,16.0754208445855
"0f69gYJBDkWpi-F9JlPSkA","First Watch","271 Indian Lake Blvd, Ste 140","Hendersonville","TN","37075",36.32808,-86.59461,4,159,1,33.3881273582429
"XFBHx8bQUYlevnx3tAy3AQ","Mcdougal's Chicken","7215 Nolensville Rd","Nolensville","TN","37135",35.9522852,-86.6694413,4,22,0,21.050504327447
"qZSwFNTi2CfERA_dQrc27g","Pumps & Passports","5016 Centennial Blvd, Ste 200","Nashville","TN","37209",36.1626264,-86.8481893,2,21,1,8.00745110954911
"O1DYF1jgQtxjE6xp10OvTg","Sonesta Simply Suites Nashville Brentwood","5129 Virginia Way","Brentwood","TN","37027",36.031426,-86.8048118,3.5,28,1,7.11004950130972
"zTE2YSbIH_Vvkvym0FZHPw","T-Mobile","5017 Crossing Cir","Mt. Juliet","TN","37122",36.1668555708,-86.5148437202,3.5,5,1,29.119257588995
"cZR3uDOz_XZIbK644-_BAQ","Burger King","125 Wilkinson Ln","White House","TN","37188",36.4708709,-86.6762473,1.5,9,1,44.1407356679986
"0rW8ANidJcVkJjsp6wMB_A","Ashley HomeStore","56 Belinda Pkwy","Mount Juliet","TN","37122",36.1712383,-86.5084188,2,63,1,29.8119034144769
"yX9hxUAlEbh-dtPDRIewRg","Fresh Salon","1508 Demonbreun St","Nashville","TN","37203",36.1536168,-86.789427,4.5,11,0,7.48350945388168
"-PHMBu7ig7rQrs0HavxYAg","BB&T","2207 Crestmoor Rd, Ste 100","Nashville","TN","37215",36.109666,-86.813523,4,5,1,2.14247844804297
"ZzKuqTj_fjlStijadL5noQ","FiddleCakes Cummins","300A 10th Ave S","Nashville","TN","37203",36.1549013,-86.7818914,3.5,19,0,7.92544627211373
"3FaqKhOlBLDveCWTI8mdSg","Batteries Plus Bulbs","1724 Carothers Pkwy, Ste 800","Brentwood - Cool Springs","TN","37027",35.9627324253,-86.8001140675,4,20,1,14.6872524635764
"bA72N2KnfhifQ_NlThA9-Q","Prost & Riot","12192 Lebanon Rd","Mt. Juliet","TN","37122",36.2303707867,-86.5304531674,4.5,8,1,30.6117626378792
"XRDcLPEmTyZihws-_sC3_A","Bread & Company","6051 Hwy 100","Nashville","TN","37205",36.0971210529,-86.872833577,2,16,0,4.27665676378142
"DD01T3qeA1g50WQWup8aUQ","The UPS Store","695 Nashville Pike","Gallatin","TN","37066",36.3804719211,-86.4633483632,3.5,10,1,45.6218304856208
"xX4uThZwMEKWOwLqgqltig","The Ice Cream Bar","5572 Nolensville Pike","Nashville","TN","37211",36.048252,-86.71017,4,98,1,11.518127827093
"IV6NVFYNeFEcWp8TEn5cwQ","Ulta Beauty","719 Thompson Ln, Ste 6","Nashville","TN","37204",36.1096395843,-86.7648176939,3,42,1,5.76650016113619
"i3_YHTuP4VR6wsBhwO-e0Q","Long Hollow Winery","665 Long Hollow Pike","Goodlettsville","TN","37072",36.334831,-86.687949,3.5,13,1,29.6162868113023
"imLQ4Sqg1zplTVFQYLPjgg","J. Barleycorn Liquor Barn","5000 Harding Pl","Nashville","TN","37211",36.087955,-86.692041,3.5,7,0,12.0238756333413
"zuP6BplIz4y6QGuq7Ftm1g","Fourth & U","315 4th Ave N","Nashville","TN","37219",36.1652779,-86.7803606,3.5,12,1,9.0083089609141
"-y_kr1ZKkfewx95P5yBYtw","Grassland Car Care Center","1105 Battlewood St","Franklin","TN","37069",35.9972992305,-86.8843005043,3.5,9,1,11.8989149650506
"QfzhKUUUEOvHK7OuHJ5Cqg","The Catio Cat Lounge","2416 Music Valley Dr, Ste 114","Nashville","TN","37214",36.2199531,-86.6970639,5,10,1,18.2462158954566
"fDtD9KP8BWgNqKyNxgOKcg","Gervais Electric","630 Springlake Dr","Franklin","TN","37064",35.914528,-86.9069729,3.5,12,1,21.18301052831
"7b8gYzQkMDwpf73SmJDzNg","Ace Lock & Key","2315 Ridgecrest Dr","Nashville","TN","37216",36.2070106,-86.7141473,5,5,1,16.1618109683283
"2dLFsVWWIKt9523YXBBe_w","Stein Mart","92 White Bridge Rd.","Nashville","TN","37205",36.1311686,-86.8529326,2,6,0,4.90528103386224
"wNUjZ7NcJYdR1Xxa20ymIA","The Brentwood A Bed & Breakfast","6304 Murray Ln","Brentwood","TN","37027",36.0153894,-86.8387054,2.5,7,0,8.72642140536473
"T4v7qgTIhDFoDYxTMus5Yw","E+Rose Wellness Cafe of Nashville","211 3rd Ave S","Nashville","TN","37201",36.1590375,-86.774542,4.5,87,0,8.65964068137583
"32u7cquDfOX8Cbii25g0mg","Brentwood Children's Clinic","95 Seaboard Ln, Ste 201","Brentwood","TN","37027",35.9651818,-86.8184838,5,8,1,14.2491221188368
"oJGMMizrz9AaXJohR_NM5w","Chopstix","1441 New Hwy 96 W","Franklin","TN","37064",35.9293880859,-86.8974136706,2.5,22,1,19.3343045611927
"exRWvXsuEZe_-jguq9aniQ","Las Fiestas Cafe","3623 Gallatin Pike","Nashville","TN","37216",36.213089,-86.731973,4,70,1,15.7892026750469
"2-V0cX9fBg42lYdXKjXSuw","Daisy Hill Bed & Breakfast","2816 Blair Blvd","Nashville","TN","37212",36.1320698,-86.8142083,4.5,18,1,4.46128339221869
"B7mwN3uqD-Z9ZV-dM6XuYA","Workout Anytime Antioch","3536 Murfreesboro Pike","Antioch","TN","37013",36.052698,-86.61451,3.5,7,1,19.5133036385439
"NYSSsTu2e1CSnMvUrge07g","United States Post Office","3908 Lebanon Pike","Nashville","TN","37076",36.1939921015,-86.6240258887,3.5,6,1,21.318101953014
"xAGA-zoAO9w6JeJ_j6s8uQ","Center Stage","514 8th Ave S","Nashville","TN","37203",36.1608666827,-86.7779216741,2,5,1,8.67906727570064
"wZqzgWf6VA1FRhymbMdIWA","The Gulch Nail Bar","1112 Division St","Nashville","TN","37203",36.1511927,-86.7838293,3,281,1,7.48073593437997
"sllDkQMWMpVETEn-ypK5Fg","Hip Donelson Farmers Market","3130 McGavock Pike","Nashville","TN","37214",36.1898148,-86.6775411,4.5,5,1,17.1193377965063
"TgKgmKVDggtft9hxP9DLtw","Gourmet Donuts","3993 N Mount Juliet Rd","Mount Juliet","TN","37122",36.225944,-86.514333,4.5,64,1,31.6425440526881
"YXd2FBeoEZhhIa2sQtQHvQ","1799 Kitchen and Cocktails","130 2nd Ave N","Franklin","TN","37064",35.926417,-86.868141,4,42,1,18.9423780431091
"IUM98YWA08qwAcbVBe1Xdg","Cold Stone Creamery","782 Old Hickory Blvd, Ste 119","Brentwood","TN","37027",36.04192,-86.779985,3.5,29,1,7.0155935036953
"nzJoqZ4kSYM6ppg1EoLFVg","MJ Frick Company","3651 Trousdale Dr","Nashville","TN","37204",36.092667,-86.750253,3.5,14,1,6.77388357462811
"Sy4VvCqRsPB0IN8u-0wVtQ","E Milano's Pizza House","150 Donelson Pike","Nashville","TN","37214",36.1633834839,-86.664352417,4,200,1,16.4734210184565
"u6T7JraPi2S1_oCks6ivjQ","Publix","2324 Lebanon Pike","Nashville","TN","37214",36.1707976,-86.6841638,4.5,52,1,15.3785006299215
"l_qkxGP0i2EDz35lTslP6w","C.B. Collision","328 Fesslers Ln","Nashville","TN","37210",36.1495054,-86.7424636,5,24,1,9.7629023118707
"SVL6HtmVPnEIsW0Niq-mEg","Las Maracas","1107 Gallatin Pike S","Madison","TN","37115",36.2490180744,-86.7193723538,3,20,1,19.8110154929081
"AVg5XNwBhflkZYu5PaPA4Q","Nashville Public Library - East Branch","206 Gallatin Ave","Nashville","TN","37206",36.1789424,-86.750193,3.5,11,1,11.7181808992674
"4cCiiDSJ3imRXtQznXPKPw","Jeni's Splendid Ice Creams","900 Rosa L Parks Blvd","Nashville","TN","37208",36.1706396925,-86.7887640252,4.5,90,1,9.24839173070504
"7OC_kL9FajIxa1oaEcEONA","JWB Grill","425 Rep John Lewis Way S","Nashville","TN","37203",36.155507,-86.7756933436,4,24,1,8.27238541539321
"_xmkgaXksU0wrVJP1rg8ug","Walmart","3600 Mallory Ln","Franklin","TN","37067",35.9396964,-86.8194638,3,11,0,17.0807230830972
"096Jo3E9eW7pRwn8HOAlvg","VICI","1030 Dr Mlk Jr Blvd","Nashville","TN","37203",36.1626878,-86.7903098,3.5,18,1,8.37418650690906
"SKVfpO3y4uc7CWqhCdv9CA","Walgreens","914 Greenlea Blvd","Gallatin","TN","37066",36.3575129953,-86.5001785755,1.5,8,1,41.4781014596544
"bKn9sqEVPq7qrVMzXt23ng","Helistar Aviation","220 Tune Airport Dr","Nashville","TN","37209",36.1771331,-86.882793,4.5,16,1,10.6807695852657
"Lv3Zjg1YT3Pk3NGhgRWDxQ","Jimmy John's","900 Grammer Ln, Ste 320","Smyrna","TN","37167",35.9808703,-86.5635343,2.5,17,0,26.6885915863978
"S_eMTYocCIgM06LWlQWOMw","What's In Store","407 Main St","Franklin","TN","37064",35.9242563,-86.8705402,4,5,0,19.2223635077704
"Nj0fOYVzUgF_Wuf_6cj2wA","Lakes of Bellevue Apartments","6860 Hwy 70 S","Nashville","TN","37221",36.0773395,-86.9124419,2.5,5,0,8.00983450825596
"d3D5R3uP3BjQN6m_60nFww","Big Bad Breakfast - Franklin","1201 Liberty Pike, Ste 101","Franklin","TN","37067",35.9224615465,-86.8157971,3.5,80,1,19.0108100829036
"O5w-GuNCARANWyDzUO3ReA","Awash Ethiopian Restaurant","976 Murfreesboro Pike","Nashville","TN","37217",36.1300378,-86.7148156,4.5,84,1,10.7764248275046
"VvhNZv_dgad5TsE3ithacA","Dr. J. J. Wendel Plastic Surgery","2103 Crestmoor Rd","Nashville","TN","37215",36.1095695,-86.8129543,4,14,1,2.15961613648021
"_1wGbJlj9gRIcbGikrhUmA","Miss Saigon","5849 Charlotte Pike","Nashville","TN","37209",36.1471972743,-86.8631382597,4,362,1,6.90979735051326
"CkYoNqqNAfRxatyylgN15A","Barlines","250 5th Ave S","Nashville","TN","37203",36.1573074695,-86.7769513114,3.5,254,1,8.3819656883255
"6OVJ1EQR1-n2x8qPohL7iw","Clean Way Detail","","Nashville","TN","37211",36.0775432,-86.7315785,3.5,28,1,8.62895126764461
"BG2xzfTcxRYae0inB6Nx7g","FLWR Shop","123 S 11th St","Nashville","TN","37206",36.1759186,-86.7498284,4.5,27,0,11.4647115407941
"tvmoUTS2O3EP2swVoEipMg","The Pool Club","1 Music Sq W","Nashville","TN","37203",36.1517388,-86.79312,3,16,1,7.15407365976967
"lJPQLm7RSENRuV21JWUepw","Legendairy Milkshake Bar","171 3rd Ave N","Nashville","TN","37201",36.163364,-86.777284,3.5,506,1,8.9495458499901
"0I20ozmmcSHmVUDOAj-lUQ","Alive Hospice","1718 Patterson St","Nashville","TN","37203",36.1575795,-86.7983764,4,10,1,7.58709881659926
"X_WNw_wV_WQaQXfuMqoizQ","J & T Home Repair","","Mt. Juliet","TN","37122",36.200055,-86.5186054,5,8,1,30.0534207007674
"vfaOdFwXxyI-ZO8jQIYuJA","SoBro Guest House","310 Peabody St","Nashville","TN","37210",36.1563288,-86.7738041,3.5,33,1,8.44183693138242
"ozUYURLHWygWafVlNnRtBQ","Burger King","13011 Old Hickory Blvd","Antioch","TN","37013",36.014866,-86.618416,1.5,13,1,20.573996301851
"0BSX6ieEjBTrHwpdbG4qxw","Pleasures Romance Boutique","25 White Bridge Pike","Nashville","TN","37205",36.1288142,-86.854121,4.5,23,1,4.73755350799266
"2bV-4J8d0H9v4pUvwWJ8CA","Country Music Marathon & 1/2 Marathon","220 Great Circle Rd, Ste 134","Nashville","TN","37228",36.1941378,-86.793196,4,29,0,11.6223163257398
"FJyNpLIRdyqDilLxZ4-yQw","American Jewelry","157 Franklin Rd","Brentwood","TN","37027",36.0338036801,-86.7888787,4.5,10,1,7.37560397338686
"J1Qjdh0NJv1CG1BHoOPLYg","Grapevine Wine and Spirits","8109 Moores Ln","Brentwood","TN","37027",35.9653667,-86.8026144,4,16,1,14.3635710554646
"tpxZQ-bFOJuNWujMRi45ZQ","East Side Scooters","718 Gallatin Ave","Nashville","TN","37206",36.184702,-86.747995,4.5,6,0,12.3571859082332
"qUYYzj-t91yvh23bKANmAg","Hermitage Steak House","4342 Lebanon Pike","Hermitage","TN","37076",36.2069821,-86.6128647,3.5,92,1,22.9422855958161
"urEwf-p5X1S6A5wy-J2yzA","Vanderbilt University Medical Center","1211 Medical Center Dr","Nashville","TN","37232",36.141745,-86.802132,3,88,1,5.81495653659197
"RdcfJk5zpLsKwcYhgnuwUw","T-Mobile","2014 W End Ave","Nashville","TN","37203",36.150985326,-86.8006763763,3,15,1,6.82570057067298
"VGgIzajcL-4Bg0utzNR3Aw","Blue Monkey Shaved Ice","2611 12th Ave S","Nashville","TN","37204",36.1232963,-86.790152,4.5,20,1,4.63363664312047
"fnBifLT87rhowfaKmbXdXA","Baklava Cafe & Hookah Lounge","3403 Nolensville Rd","Nashville","TN","37211",36.0996388507,-86.7397489829,4,21,0,7.75298180768411
"tELoGj2QJYYFQ1jo_XXbpA","Robert's Western World","416 Broadway, Ste B","Nashville","TN","37203",36.1610407,-86.7780154,4.5,822,1,8.69177105402748
"8brk96MD077VJTGOUI67Qg","Murffs BBQ Shack","7609 U S 70S","Nashville","TN","37221",36.0764393,-86.9474956,3.5,36,0,11.1248486121999
"X1dSypnw6iNTQJchW6d2lA","Utility Billing Services","501 Corporate Centre Dr, Ste 310","Franklin","TN","37067",35.9475422,-86.8093427,1,32,1,16.2641656313692
"4sQQQcFtPwV1MO2NiLJFvQ","Baskin Robbins","170 E Main St, Ste E","Hendersonville","TN","37075",36.308715,-86.606604,3,5,1,31.0351435138992
"itO2hzvH5bOJISVSEEpHnw","Woodfire Grille","3950 N Mount Juliet Rd","Mount Juliet","TN","37122",36.2254424,-86.5151792,4.5,16,0,31.5492909120443
"mOt8sceynF20Q6LIxNaSEg","PDK Southern Kitchen & Pantry - Nashville","8121 Sawyer Brown Rd, Ste 204","Nashville","TN","37221",36.081293,-86.9485521,4,126,1,11.1419058258364
"tisyRMoKufLtfIRYLjhGwg","Dogs Life","107 Dorris Ave","Goodlettsville","TN","37072",36.3295441,-86.7157197,2.5,7,1,28.1134562819868
"2Z8YwDy6fUUTFFSSNXbLBg","Avo","3 City Ave, Ste 200","Nashville","TN","37209",36.1526743488,-86.8200841626,4.5,504,1,6.65489762889193
"-dwqsjGDBnzzv2qQYyIC3g","First Watch","1000 Meridian Blvd, Ste 118","Franklin","TN","37067",35.9519137987,-86.8066688773,4,114,1,15.8036302181172
"xTrDeIFMwU1xQIgOdKZk-w","Polish Nails & Concierge","107 Point East Dr","Nashville","TN","37216",36.2331239,-86.7241705,3,11,1,18.0594597167157
"nAI96J6HyqlbA2PT72lwUw","Dandelion Salon","1117 Porter Rd","Nashville","TN","37206",36.1885506776,-86.7291284942,4.5,79,1,13.7168348192269
"7uDSvZ7cM8uEedrcAwdnRQ","Mallard's Restaurant","3803 Dickerson Pike","Nashville","TN","37207",36.26362,-86.7567611,3.5,15,1,19.968018893641
"qdpw7iRmrpjiM5IRzCDt2Q","CarMax","2353 Gallatin Pike N","Madison","TN","37115",36.3076404748,-86.679407731,4,33,1,27.2574117918567
"ZYS967VjyavLFLG9Qrc9gQ","Voodoo Gumbo","7114 Hwy 70 S, Ste 109","Nashville","TN","37221",36.075209,-86.922438,4.5,311,1,8.93937596385168
"57BnQMn4o0rE1Y0epxRD0w","Gaslight Vapor Supply","1100 Forrest Ave","Nashville","TN","37206",36.1782803,-86.7497036,4.5,6,0,11.6837661522631
"r9xEaQKPnDreCW3u3FeI1w","Pontoon Nashville","525 Basswood Ave","Nashville","TN","37209",36.1577901,-86.8837723,5,13,1,8.90671518061286
"LWwH78Nz9bZ1Rxo2YRb4Tg","Country Junction Restaurant","225 Gifford Pl","Joelton","TN","37080",36.321786,-86.8661408,3.5,31,1,25.721738294901
"vKItXSDuEPooQvvXwTLY5Q","Sips N Strokes","901 Woodland St","Nashville","TN","37206",36.1753147,-86.7564862,4,17,1,11.0639931182451
"6mB4pspp_RrjivUHENsW9A","Baskin Robbins Ice Cream Store","127 Franklin Rd","Brentwood","TN","37027",36.0356636,-86.788863,2,10,1,7.19167265018979
"W3o90EwU1jw3k64ol-uLBA","Los Agave's Mexican Restaurant","526 TN-76","White House","TN","37188",36.469658,-86.668723,4,21,0,44.2223644807534
"_H5oj3t8s8lxqCo1WSgumA","Holiday Salon & Bathhouse","747 Douglas Ave, Ste 106","Nashville","TN","37207",36.193904,-86.754278,5,11,1,12.926236075446
"JZFjdrGtWIGZ42bHRLx5gw","Bo's Moving Company","204 3rd Ave N","Nashville","TN","37201",36.1646381,-86.7776921,1.5,21,1,9.05633239476415
"2f-PP348eAmSj1zowp2kiw","Giorgio's Pizza","901 Rock Springs Rd","Smyrna","TN","37167",35.9839663072,-86.5470495075,4.5,38,1,27.8562230719826
"tk6ZC4FQ7-DO-oNMy-o46w","KFC","415 Gallatin Pike N","Madison","TN","37115",36.2666158561,-86.7113965889,1.5,11,1,21.8747362461073
"VrRmg2G6CUdTfQ257ojXVA","B & G Auto Upholstery","82 Polk Ave","Nashville","TN","37210",36.1389835,-86.7436411,5,5,1,8.96670646250088
"feIQTnvT8FBXPhRTVWcJRw","Fat Mo's","351 White Bridge Rd","Nashville","TN","37209",36.148589,-86.8582287,4,23,0,6.84453106654389
"f0qy_jMfakYtRQLADjmC3w","McDonald's","2612 8th Ave S","Nashville","TN","37204",36.1208362953,-86.774822697,1.5,59,1,5.51204759143027
"VAjwWQa3JtLaIKm4CdxOFA","National Rustic Handcrafted Furniture","143 Maple St","Hendersonville","TN","37075",36.3054346,-86.6251658,4,5,1,29.7150528965234
